"method","n","replication","full_mae1","full_rmse1","bound_mae1","bound_rmse1","inter_mae1","inter_rmse1","full_mae2","full_rmse2","bound_mae2","bound_rmse2","inter_mae2","inter_rmse2","runtime"
"K-medoids",40,12,7.11743616503719,2.18336275703665,11.3491938640935,3.30809968677452,5.17016270082499,1.38742032660966,1.92099541709309,3.02922573080312,2.80762010356,4.12579295777781,1.51300874879744,2.35920210590128,1.428
"K-medoids",40,13,5.05634119443614,1.40537691185413,8.06881800022388,2.0584663960448,3.67012852286153,0.96649727266193,1.16083847976603,1.79528477123641,1.61310567550742,2.3618403202363,0.952724506417013,1.46262294710614,1.498
"K-medoids",40,14,5.51060888608988,1.72622852128342,9.08687958558393,2.65335240358473,3.86496243626659,1.05424685703333,1.19727533600653,1.92075132945909,1.81745310687111,2.81192784528836,0.911896114845493,1.32230964453366,1.456
"K-medoids",40,15,6.1531660914613,1.86687689292906,10.3136260599895,2.87139303929111,4.23870078607796,1.13799555424252,1.65837811333658,2.72759459784471,2.2930181639845,3.59669395970309,1.36634397106313,2.21597574083986,1.33
"K-medoids",40,16,4.50575429330304,1.3744662644471,6.87422009914676,2.06510529846464,3.41588787310561,0.89221811313321,1.04230056187397,1.53742417638688,1.4915643433518,2.07045868219,0.835568631003139,1.21603163505396,1.40000000000001
"K-medoids",40,17,4.70795238490884,1.38440335806179,7.30737750906933,2.06150709131655,3.51180838838157,0.918104668176717,1.06572338370779,1.69802912429425,1.55439816174378,2.42180231011587,0.840856201895487,1.22930694385903,1.453
"K-medoids",40,18,4.67207889096757,1.29628787881052,7.34216816913705,1.85969594772001,3.44341828036209,0.92852235837679,0.869470633855008,1.34481125667103,1.23988232068615,1.83181389718189,0.699023056300838,1.04720714835404,1.51700000000001
"K-medoids",40,19,3.41864005755148,0.995328058880213,4.99546142345831,1.3971004460118,2.69305446830141,0.740519767044115,1.03510641068251,1.55628693818809,1.55630227210479,2.17507450374962,0.795274420577987,1.16600300675901,1.389
"K-medoids",40,20,5.40782998288111,1.64734679238051,9.17185114481771,2.55922979242846,3.6757888197004,0.973977473913574,0.918192320082657,1.40406184015029,1.32835255170071,1.94644190174317,0.729454166363907,1.06544392480102,1.292
"K-medoids",40,21,5.42306415830568,1.56894772074631,8.84811700383889,2.3836471880324,3.84700168168546,0.989853307126642,0.866084975922508,1.32042205206469,1.23907678612007,1.79245343522467,0.694450136213192,1.03313651242423,1.43100000000001
"K-medoids",40,22,6.89916981791578,2.01151964392877,9.92495246608639,2.8489291589472,5.5068343681403,1.47420695565397,0.923248228609285,1.39590539222413,1.28380310424853,1.86459708800137,0.757336332972827,1.11595400741421,1.28200000000001
"K-medoids",40,23,4.85425094550332,1.37673655683547,7.82565214918109,2.03801749498071,3.48693950497822,0.925374154628702,0.949287396083441,1.45678518568274,1.4189664219679,2.0399426973126,0.733161245003045,1.08807023341229,1.50400000000002
"K-medoids",40,24,4.47976025496036,1.32471096241319,7.14381341075034,1.96780452087611,3.25387720908618,0.883472979227214,0.980118031840808,1.54119178698159,1.45778500166635,2.17189317585851,0.760316171427264,1.13914623702524,1.36500000000001
"K-medoids",40,25,4.65910980599551,1.37777246790206,7.11523904392453,2.03614321013062,3.52890443276219,0.929514712148101,1.70224810174744,2.74527385149044,2.35902725104257,3.56956916827895,1.40002649545,2.26743791215917,1.40199999999999
"K-medoids",40,26,4.16587890151263,1.26872741496102,6.42591563854845,1.87772332025243,3.12590689008201,0.853186608234336,1.80352264612084,2.85670786594234,2.48348225230055,3.79696656088066,1.49063438738493,2.29825068501311,1.40299999999999
"K-medoids",40,27,3.66434230059512,1.17381693016451,5.72921901906708,1.77478540173781,2.71417456257771,0.749959943769654,1.19244152070894,1.8346896018792,1.82246781645675,2.61162074687843,0.902530430634181,1.33284797659616,1.38399999999999
"K-medoids",40,28,4.29910416204456,1.2401028641645,6.74322225035367,1.81599906886475,3.17442580491017,0.853217275295846,1.4199163446434,2.40817152200112,1.976277673291,3.15223905888727,1.16390271417706,1.97369509625218,1.482
"K-medoids",40,29,8.70156897207413,2.4344041628165,13.3951850212827,3.46787134454645,6.54176809645628,1.76619746593001,1.38452009474318,2.20538667485701,2.18633504510674,3.26619132694808,1.01555923093952,1.48082804367212,1.416
"K-medoids",40,30,4.54053085957621,1.38280056779952,7.12401377832349,2.07064876147353,3.35172278248712,0.905018053604128,1.03840512607374,1.70269598878939,1.54207324744547,2.4838865667461,0.806638650470582,1.180771389702,1.36599999999999
"K-medoids",50,1,5.75266168165963,1.57832152758454,9.38922671107195,2.34310113366445,4.0755057063401,1.05260243172057,1.00896271790248,1.58982626797942,1.54589710205717,2.2739425276403,0.761332686964994,1.14389379502397,1.53100000000001
"K-medoids",50,2,4.04932103544256,1.23633200702635,6.70622384436624,1.88028876328075,2.82397778273311,0.776477996724662,1.15553810880543,1.8349441095072,1.79615473744849,2.68398999969119,0.860090619779949,1.26393242479007,1.50800000000001
"K-medoids",50,3,4.56538450032465,1.39888278724748,7.74538359106958,2.14256281235869,3.09879324362565,0.861527522958171,0.880343570875288,1.39546922129098,1.31707536500171,1.98549887303478,0.678926208004826,1.01356544148906,1.374
"K-medoids",50,4,4.93585951694767,1.46199362101208,8.28467912285208,2.23540860010989,3.39140952997263,0.904758304439836,1.5643063844424,2.43414455865257,2.33681487625948,3.36976750367462,1.20803137696771,1.8495024261988,1.53800000000001
"K-medoids",50,5,4.07915046502397,1.23872122426108,6.1508155324939,1.81592864928786,3.12371438216382,0.849276944022383,0.844959631468932,1.31455784899451,1.25137263698771,1.82723508801909,0.657525061994583,0.992576421674651,1.62100000000001
"K-medoids",50,6,4.66404522335876,1.32355037043539,7.43463769061177,1.94730114706301,3.386269169845,0.900479157479447,0.952966213290352,1.41733504101157,1.36284618456917,1.92842860249783,0.763932705726438,1.10462686118665,1.60300000000001
"K-medoids",50,7,5.15764887622481,1.4899550311685,7.07595525155453,2.02996001192695,4.27734790479654,1.16090982284617,1.25081661916662,2.23664824816207,2.00755812460128,3.41527431372254,0.903551817818234,1.39487119806609,1.24000000000001
"K-medoids",50,8,3.68820973935749,1.07927003248035,5.15635307363954,1.49540612036181,3.01111326347938,0.818959764024371,0.966987923516,1.50833586153054,1.43073247312885,2.12643292494358,0.753112484436962,1.11307858118926,1.334
"K-medoids",50,9,4.17450388063759,1.23567307531667,6.47610429037194,1.81895671200461,3.11604705026753,0.841139134235566,1.06280265976873,1.62815047746253,1.53346609374794,2.25595671004085,0.846354607190292,1.23671955812553,1.26100000000002
"K-medoids",50,10,4.08741180445099,1.20307994721178,6.34647409667664,1.75424549184668,3.04554955494309,0.834067712111689,0.919455240402722,1.412413234201,1.34369711988719,1.97692861758919,0.723798130629237,1.05474897190928,1.24800000000002
"K-medoids",50,11,6.00154539979956,1.9125446498772,10.2380909502127,2.97797927985998,4.04768299747178,1.12016463901463,1.05568695985425,1.65820407283237,1.53553443564531,2.28786508298795,0.834384974393804,1.26638170382922,1.54900000000001
"K-medoids",50,12,4.86558635147247,1.49442683129873,8.33515455372804,2.31688664015479,3.26544803547158,0.887487442151216,1.75210295652917,2.83438216005062,2.4526889710352,3.91797347801279,1.42899804545215,2.15853487999745,1.48200000000003
"K-medoids",50,13,3.8266006810317,1.22851827078924,5.8691396978222,1.84442496086629,2.88459730995847,0.797736264392133,1.07572150462265,1.70819462839659,1.7333491107455,2.50074544364834,0.772428682901201,1.1745143499284,1.464
"K-medoids",50,14,4.87100439963154,1.51796940162632,7.92389883719232,2.29549525016524,3.46303283675197,0.967866068905413,1.08730215304901,1.67580789231203,1.67874087880867,2.39548108304244,0.814535136669412,1.20707897174704,1.464
"K-medoids",50,15,4.48302152767889,1.34941100234145,7.29343537114196,2.04851566020087,3.18688016005249,0.851671704246523,0.811796444626475,1.24141975691557,1.10535686825688,1.64956073075311,0.67640862270469,0.998473551447619,1.56299999999999
"K-medoids",50,16,4.80441593927121,1.36830659440494,7.52710956306127,1.99273733823067,3.54873046598221,0.950968184387186,1.20423034538079,1.96900627626759,1.90657169596979,2.95897201080436,0.88031588672895,1.27555680387555,1.517
"K-medoids",50,17,4.8944618870797,1.47416312421555,7.45967027603638,2.19732639172151,3.71140739948438,0.973987370945807,1.04468899809217,1.68446399658495,1.64679781174287,2.46713242391561,0.7670010187932,1.15708938239891,1.36099999999999
"K-medoids",50,18,4.26282109293814,1.26133001699203,6.96560165445315,1.91028418097229,3.01631937165451,0.801069563798207,1.03314354915116,1.60377061261233,1.54672218859601,2.2480756469442,0.796285009024729,1.19478434601571,1.31
"K-medoids",50,19,4.30056778985181,1.33864673339556,7.04935850804221,2.023247372334,3.0328465362432,0.854702043639408,1.09539083052851,1.68706608699516,1.65708139958343,2.40173057065831,0.836343436476175,1.22414608033785,1.64499999999998
"K-medoids",50,20,4.37722550829536,1.33491774420763,6.92040583263794,2.00161310394047,3.20433019560644,0.869543689231347,0.863105122420329,1.34318343472295,1.20591942511135,1.83985325324894,0.705001788220864,1.03683862437748,1.43700000000001
"K-medoids",50,21,5.06658771503005,1.45463451500478,7.64388768467004,2.1157393968332,3.87880372092472,1.01397374759008,0.929723317266053,1.41937589792926,1.29769905426456,1.89413130589426,0.760136658446907,1.13562350206513,1.30199999999999
"K-medoids",50,22,7.82810933844393,2.26159051290874,11.9049224929361,3.34217112526473,5.94791429531481,1.5238524016783,1.11140841251746,1.69487616387394,1.65705014601368,2.36810578499395,0.859762618666569,1.26928981820024,1.22299999999998
"K-medoids",50,23,4.34966929131882,1.34403617152671,7.18937674889569,2.05673351492837,3.04001793293129,0.829838735175352,1.0918240400368,1.78690545749656,1.63713472265328,2.51264884952922,0.840330924319414,1.32436358139491,1.58699999999999
"K-medoids",50,24,7.37172629024559,2.28282695273116,12.8592637888396,3.5946160851742,4.84091597030912,1.28667074079086,1.09503282007711,1.9971568263391,1.66621561841247,3.01595754441012,0.831607682487124,1.27795067921466,1.56999999999999
"K-medoids",50,25,5.73694479936593,1.74049718221598,9.90701699516683,2.69049042817573,3.81373939972773,1.04306448985555,1.04340168307439,1.64399350490725,1.53459408164651,2.32045616989495,0.816867506005134,1.21073861189979,1.65299999999999
"K-medoids",50,26,4.34934656160232,1.22744185877943,6.14434967660987,1.68137950448256,3.52150485501839,0.947440915617971,1.13210509182951,1.74327892570254,1.69753717289949,2.47712864530291,0.87133214105483,1.26911066078307,1.565
"K-medoids",50,27,4.98522647770536,1.51580955032414,8.15698481095514,2.30524706256292,3.5224357953292,0.952102193745401,0.925683454129123,1.43526423424734,1.35973453505597,1.9983180158879,0.725502415681416,1.08090896181893,1.42000000000002
"K-medoids",50,28,7.70427434500832,2.59912294323582,13.0253707957926,3.83825045361689,5.2502253632068,1.75403387656238,1.32232457969201,2.18971509190682,2.04621387958516,3.22596014794034,0.988472371642296,1.48548176406871,1.51599999999999
"K-medoids",50,29,5.88933837726687,1.84139297060328,10.3575949910372,2.90885931114633,3.82861260488683,1.02574077817927,0.984983039836643,1.5108228475324,1.46593638460339,2.13454620297288,0.763171036063462,1.11084282899591,1.51599999999999
"K-medoids",50,30,5.30519846855391,1.52914048077129,8.22555458243428,2.23868267216895,3.95835256676432,1.05133504422628,1.19189912284274,1.9495758708062,1.74542322747636,2.85527059744881,0.936618039715866,1.33935215819443,1.506
"K-medoids",60,1,3.98894569961526,1.2230752650122,6.1760309115259,1.82193006529663,2.97800439534991,0.808099736955413,0.97642865110512,1.48011526690205,1.39833036940719,2.01161013441993,0.781412073310481,1.15451930689895,1.625
"K-medoids",60,2,4.18019547196756,1.21585541355862,6.22094826828904,1.73951979850449,3.23689372845935,0.873465700376445,0.911606133474507,1.47515460648731,1.30016578249295,2.08421058024752,0.732001335168349,1.08352652407062,1.494
"K-medoids",60,3,4.32877535446277,1.2342256441538,6.8821767540492,1.78033998092777,3.14851089693127,0.873121498147669,1.43433921482157,2.418081367098,2.15647071507531,3.46159147702378,1.10054675134465,1.73524997231871,1.505
"K-medoids",60,4,4.38269178086446,1.27804205016615,6.69788841926927,1.85062229792122,3.3125332445105,0.897409253355947,1.03017474660004,1.61296645668342,1.51882801204504,2.2538293014012,0.804303451411262,1.20673512587679,1.42999999999998
"K-medoids",60,5,3.95656840833078,1.23330032767608,6.4842220443037,1.88914609085801,2.7882053973399,0.757925139055177,0.927042899899841,1.46710479277537,1.33944564616062,2.03015490089654,0.736417053262953,1.11454024757385,1.602
"K-medoids",60,6,5.93190931501794,1.78187500095311,9.40758212673559,2.64033176052359,4.32534127352501,1.19177120318766,1.1235373725643,1.69950749776423,1.73937850193142,2.40449504540676,0.838875745686593,1.24537654287409,1.39500000000001
"K-medoids",60,7,4.62564915603903,1.42869493867856,6.9429454201379,2.03804302256169,3.55604745469251,1.03253038546994,1.45472097743181,2.34302999190932,2.22922891433711,3.36842689916945,1.09722892091118,1.66930577037513,1.40799999999999
"K-medoids",60,8,6.4538120079089,1.93810562429983,11.2919915040643,3.05866673722912,4.21744944486077,1.08079961636701,0.963080371634645,1.6453670457168,1.43225383503336,2.43080955495644,0.746213269048988,1.1078577821199,1.76900000000001
"K-medoids",60,9,4.38759389466357,1.29550136349405,7.10995803394603,1.96384489636836,3.12922941089152,0.819398662935826,0.956154047903801,1.47849513539534,1.44662411108356,2.10287956285684,0.729442970222062,1.07346407120689,1.42699999999999
"K-medoids",60,10,4.9067962441499,1.49130590666763,8.49698197459679,2.32801336600238,3.24729663932101,0.864210325224578,1.02149272948445,1.56446416981098,1.52692488827554,2.19881846306704,0.787865688780559,1.159345564358,1.54900000000001
"K-medoids",60,11,5.34858834176622,1.59958837545144,8.93325313058516,2.44455096135476,3.69164069417234,0.989529034081096,1.3001694754981,2.01968236825076,1.91896362350022,2.8059767943131,1.0141428681916,1.52486982193835,1.94
"K-medoids",60,12,4.95335149204564,1.50159898671537,7.75754619209713,2.25547679486389,3.65716228458102,0.97241142444665,0.876039442455555,1.30074852622837,1.25156924810505,1.76493141986306,0.702457457882509,1.01694322287179,1.45500000000001
"K-medoids",60,13,5.05384245649381,1.50072904215697,7.71653520360809,2.17250718660165,3.82306001419746,1.05431658341294,0.951032729403325,1.48147226062122,1.39659134044223,2.05527360604514,0.745081173004287,1.12103112377097,1.47
"K-medoids",60,14,5.32077544355524,1.66990919163663,7.5351106731462,2.32612010409798,4.30234075781585,1.25799686779235,1.34951310353611,2.25058330091559,1.89476840760942,3.03863516050796,1.09873494364827,1.77427827129056,1.333
"K-medoids",60,15,4.2047145414429,1.32145271576373,6.94533782826962,2.02721433791187,2.93791009093675,0.808588749099898,1.0344693804893,1.63739580730863,1.57192741166345,2.33270860058373,0.78603894894318,1.1853646627757,1.53900000000002
"K-medoids",60,16,5.04500244147976,1.50278678234137,8.55261330967074,2.31123079593505,3.42367160048956,0.912749756119768,0.979846916314952,1.49752360703285,1.47067469909853,2.11641385250776,0.752970489098194,1.09942446502517,1.42599999999999
"K-medoids",60,17,4.4928492301755,1.38899269472821,7.27468868243238,2.10934551739474,3.20699333905338,0.874332875574288,1.14017389667802,1.73034881400565,1.65036725593775,2.37015566904464,0.904346075599677,1.33470088587104,1.53400000000002
"K-medoids",60,18,5.03541065112382,1.60354801755292,8.23724964572247,2.47939819861261,3.55541742926875,0.958332409947791,1.19631345083697,1.96864807938923,1.82914232455202,2.90006431971265,0.903799540777028,1.33395858272325,1.49000000000001
"K-medoids",60,19,4.35143824836945,1.31482171665703,7.16919347706722,1.99743815824807,3.04898092732537,0.8268298703203,1.0183138157997,1.55330456234546,1.55578062636843,2.23086827389846,0.769879326134329,1.10796352920881,1.596
"K-medoids",60,20,3.79511952225424,1.16109077836508,5.59081099769403,1.68456666237996,2.96509302289652,0.812142457623533,0.932523719668414,1.41974751513034,1.31682753240238,1.94095665546133,0.754886106116071,1.09819090600918,1.423
"K-medoids",60,21,4.54312022000513,1.37907287245429,7.44361264208855,2.08737228916082,3.20241910044009,0.875746483112313,1.08457014282466,1.64857768883599,1.58227446413249,2.24646558536492,0.854515157778198,1.28115662715236,1.56800000000001
"K-medoids",60,22,4.60236024630253,1.322967111274,6.90004964351099,1.89597376531602,3.54029412132454,0.947452569893613,0.932967345314092,1.42728139652516,1.35469792190995,1.97383457674735,0.738029874734268,1.08530776388483,1.482
"K-medoids",60,23,5.18239893884742,1.45062700535885,8.38239356633721,2.15252593416261,3.70325824293895,0.967114589011744,1.14104440637443,1.78336157388565,1.75290677128502,2.56141115283848,0.858221892717902,1.27193795723276,1.46899999999999
"K-medoids",60,24,6.02137149369041,1.72430194896473,10.4499244258809,2.66149847555234,3.97435153630811,1.03599117201341,1.12177443400557,1.88689502969406,1.68187808782631,2.69367417289919,0.86287646549768,1.36095188729099,1.51900000000001
"K-medoids",60,25,7.52030499597846,2.32322364450989,13.8042181257724,3.70803287351506,4.61567773192491,1.23965311113626,1.42257824472828,2.20527261839938,2.2216762812963,3.25186321919937,1.05320936649504,1.49105333916171,1.48099999999999
"K-medoids",60,26,5.9731660202356,1.83825521666018,10.2884119621713,2.85245323499186,3.97852020716499,1.0863707718432,1.07905567562121,1.65762589124234,1.54992942115502,2.24703199623705,0.861402647809642,1.29766282769651,1.40700000000001
"K-medoids",60,27,5.01226083575858,1.50067398526704,8.40305751962541,2.28697696827097,3.4449252772632,0.935619195190961,0.956771635747307,1.44693388191691,1.43160894837783,2.04508060845159,0.737286519424289,1.06213749212337,1.495
"K-medoids",60,28,4.19977195971416,1.20446861388682,6.6995988693387,1.78502781372659,3.04427135887306,0.805297314409351,1.21778889233761,2.00383205965535,1.8227401713165,2.90028871961465,0.938160905436436,1.40826724833439,1.65200000000002
"K-medoids",60,29,4.82719626047132,1.47224555603788,8.26470192857378,2.28317047361202,3.23827030340027,0.871689848172646,1.03541704223497,1.64805284036178,1.56021633134549,2.36973286846545,0.792837889433036,1.17294928564807,1.596
"K-medoids",60,30,5.93572058118024,1.80865920120187,10.5683421642599,2.85473336522966,3.79437351346586,1.00814760483695,1.00766820036703,1.53172348322797,1.49119891027985,2.14665490213881,0.784164715514415,1.14045184140139,1.61600000000001
"SP",20,1,4.64140665887781,1.29310483813829,6.69668241087086,1.77918719621167,3.69988368869104,0.993981248936067,1.04298625856014,1.55617289796371,1.42569629803226,2.03051771452516,0.867666575673473,1.28152047778771,0.292000000000002
"SP",20,2,5.34228507330954,1.49771702064969,7.67355059921715,2.05945481399551,4.27433103350828,1.15229367756896,1.06911984438961,1.58985514600546,1.45371183878658,2.0832454907789,0.89293803690049,1.30285701102427,0.169000000000011
"SP",20,3,4.06636305010567,1.14801256607997,5.87672950574679,1.63254044549378,3.23703316539857,0.837110730792573,1.16920093396121,1.74978164053355,1.68468313284679,2.43624442042896,0.933058250672839,1.32112089964406,0.185000000000002
"SP",20,4,4.87779524931382,1.63317486821327,7.64657067494859,2.44024594606351,3.60941768002862,1.07760669138467,1.07366100827079,1.57450397262188,1.56213498181255,2.15260943497658,0.849890808100832,1.22147848682333,0.164000000000016
"SP",20,5,3.38973565765051,1.03710339896842,4.81404127518816,1.44978303667442,2.73726045855504,0.778100656693404,1.05309308800559,1.71414853422097,1.47118394314174,2.35293510445295,0.861565433697411,1.32218027329496,0.162000000000006
"SP",20,6,4.49977183355718,1.45097055614707,6.57756279625513,2.1329825248498,3.54793463276817,0.992764254385157,1.02430575460837,1.61301723213544,1.33197864417099,2.1432144520905,0.883360632015435,1.29980666140103,0.163000000000011
"SP",20,7,3.74732657751456,1.1451891666378,5.57052048410794,1.66339858367207,2.91212043036006,0.802945762996001,1.19840566023732,2.05171227454265,1.73624211846809,2.84769558263848,0.952022478254515,1.55659925025803,0.168000000000006
"SP",20,8,4.36598844654838,1.23070721377726,6.56542562713612,1.76321258079251,3.35842504538527,0.885607384294705,0.839465495881009,1.24815063490622,1.05816809742813,1.53680112123134,0.739277711932048,1.09069848888882,0.174000000000007
"SP",20,9,5.04961689913552,1.56336421478247,7.92519390826826,2.28537379484727,3.73231346478421,1.08218577703229,0.882427187701588,1.2980800210023,1.22022983498294,1.71392034157268,0.727679606265443,1.05415163148337,0.191000000000003
"SP",20,10,3.30997563552128,0.923895307892682,4.5771163115289,1.23042601674992,2.72949778394237,0.742339996284361,1.03270446990031,1.50997808368296,1.43547384502668,1.99967010549283,0.848195594144106,1.22176953298607,0.173000000000002
"SP",20,11,4.0551452010412,1.11631919662182,5.51614132183695,1.51188288316012,3.3858620619057,0.877449399539398,1.83833539551181,2.99079328727,2.79167096943939,4.30392960542632,1.40161183650588,2.13464634358405,0.165999999999997
"SP",20,12,3.93071348764664,1.26465760190566,5.44505268504448,1.81798403825994,3.23699385531915,0.904418856803314,0.980105029413768,1.5361956684929,1.36227154075691,2.07638841754309,0.805034337066622,1.21075087478842,0.167999999999978
"SP",20,13,3.58450152253552,1.13035000808475,4.79633620812639,1.56564343763957,3.02975414300564,0.860505859574692,0.904688021473326,1.50357404683734,1.28499739403393,2.10737128123557,0.730591974919104,1.12368065918743,0.170000000000016
"SP",20,14,5.73929746475811,1.55094593377397,8.34719857920874,2.16446318085164,4.54461650730027,1.16670815605939,0.768974171331976,1.23770226931114,1.00461116861127,1.59503320034253,0.661028731237553,1.03354077148212,0.171999999999997
"SP",20,15,3.29397358061636,0.902293891251287,4.38772477492413,1.14334055030407,2.7929255474698,0.766973225152041,1.17973017420413,1.74254401591749,1.63324397459799,2.32375522511688,0.971975248884035,1.3977820091646,0.169000000000011
"SP",20,16,4.4917383957918,1.25773837248768,6.02149674162874,1.68094005431759,3.79095524295029,1.00607523605439,0.795133250346538,1.18605864975063,1.03308386844712,1.51501086572193,0.686127939261357,0.999851153118531,0.170000000000016
"SP",20,17,3.44415555544022,1.00437421470666,4.60941300384071,1.35843597574086,2.91035046734615,0.790904204171079,1.17587582742039,1.85165769905943,1.71500614096735,2.5906988574107,0.928899929594407,1.3873188048745,0.233000000000004
"SP",20,18,4.38432480283227,1.33776880445824,5.79906937558681,1.79112203203681,3.73669039050563,1.06783666187146,0.910248059468525,1.47389862040505,1.22303895207375,2.01354292386359,0.767060271499784,1.14492578782608,0.176999999999992
"SP",20,19,3.82414839998696,1.16740272755974,5.51728728669382,1.65147733961019,3.0485205300989,0.858911404773549,1.60866802290774,2.36726209654664,2.20950063965253,3.12718166752367,1.33342626551628,1.92125125328809,0.173000000000002
"SP",20,20,3.55951946129156,1.01908986854398,4.91492693532346,1.3867321671819,2.93904807740161,0.796021743677212,0.986036778222879,1.46113348778369,1.32931880444597,1.91630654057424,0.828890917693139,1.19631302672529,0.171000000000021
"SP",20,21,4.34157614570083,1.22809807037426,6.23540371117065,1.70137410890651,3.47401267995488,0.934393821951676,1.28077514445051,2.1944822602617,1.90519977807084,3.10439458484432,0.994725870948458,1.61462516776799,0.165999999999997
"SP",20,22,5.66091942095061,1.97313891945219,8.55327853572975,2.87533125639354,4.33592809462723,1.37456524691508,1.25349372499937,1.93490545354901,1.79387466776854,2.69011525608386,1.00594491322803,1.46416445434373,0.170999999999992
"SP",20,23,4.95347175088157,1.5118862661985,7.20905668328976,2.04569978489714,3.92092181198424,1.19014523090234,0.881843342128446,1.32132577751742,1.19317862489095,1.72427229925459,0.739321895662766,1.08817027922864,0.170999999999992
"SP",20,24,6.05097141581111,1.73404042093664,8.74020483333703,2.44266092598998,4.81903208487745,1.28493489739877,0.850238420470343,1.3673455027789,1.12180571576486,1.82331064260159,0.725833290782348,1.09689389444051,0.168000000000006
"SP",20,25,4.63466931936177,1.65884259286609,6.43002850442262,2.45889519422328,3.81221427369141,1.11471482426068,1.21075032635642,1.97605095840132,1.59018260581502,2.68109899338599,1.03693218716308,1.54938620074286,0.173000000000002
"SP",20,26,3.26688588101037,0.928130532564991,4.22850133317879,1.21206930005,2.82636930515667,0.76357391627058,0.863674101437678,1.35219944380352,1.16289108204517,1.77594007438697,0.726602635461072,1.10508912284738,0.169999999999987
"SP",20,27,5.01945821456269,1.48859973501669,7.10562278171798,2.04122862168874,4.06378506089378,1.14992140174164,1.33902663092531,2.48411952186731,2.01371769613131,3.52357301939225,1.02995027703204,1.81937941109834,0.171999999999997
"SP",20,28,4.11020669748229,1.18911972698837,6.26453651237869,1.6924546748795,3.12330700574204,0.8657817292366,0.787373591740265,1.20299883143465,1.04745159189514,1.54794578152045,0.668231714574346,1.00623101042171,0.170999999999992
"SP",20,29,6.35565571144065,1.75643619665499,8.61469966044756,2.31683055019965,5.32078641636485,1.42807262777989,1.84804208967898,2.854738042228,2.635452478405,3.98715007863348,1.48732895070951,2.14481726007313,0.173999999999978
"SP",20,30,3.58979056790084,1.13144657170418,5.09305753858727,1.63476862280067,2.90114312881545,0.80147318282311,0.898264305589222,1.34988451939479,1.23638752268787,1.775560329302,0.743369870940684,1.10123530610017,0.173000000000002
"SP",30,1,3.34059420790909,0.935481234521131,4.3490943121008,1.21676237331513,2.87756504473036,0.772772007237439,0.972044012848537,1.7505110049066,1.47827692812985,2.62113366759766,0.739619046146037,1.1475316416866,0.238
"SP",30,2,4.39655721858417,1.23076407843368,6.24870606061198,1.70740143160126,3.54618652963523,0.933703007531343,1.36158537260489,2.05120688807189,1.89945928732199,2.70610876593592,1.11463318331709,1.66643528198874,0.240999999999985
"SP",30,3,3.33118493017803,0.998808334602687,4.74505783679775,1.37925504685474,2.6820383549103,0.763042718404757,1.02918606885165,1.78839588092446,1.53945809763567,2.62840710686667,0.79490663794297,1.22267126619988,0.25800000000001
"SP",30,4,4.14533660385592,1.73875951518246,6.09331102314794,2.64968071148038,3.25096984919778,1.08991543136358,1.11121856277544,1.66906989676835,1.65625618051427,2.31908327579671,0.860977327307446,1.26316123057142,0.281000000000006
"SP",30,5,4.52572996196592,1.48001478285943,7.23677926435929,2.23451453818396,3.28101527665652,0.950626348151872,0.994856261711788,1.5498063692788,1.42511678267898,2.15187105482811,0.797312237527525,1.17416683728631,0.239000000000004
"SP",30,6,3.48957421479864,1.06023282132791,4.95082505167908,1.52423725160121,2.8186751743496,0.757302142136187,1.18052142992699,1.81098849591614,1.5544958103954,2.43587295555847,1.00881986666602,1.43570552915447,0.239000000000004
"SP",30,7,6.02516713318638,1.90764199938529,9.69349229989418,2.92597671715122,4.34094169270461,1.17437905917345,1.38244695582248,2.32778405765452,2.0770281246724,3.35261783719366,1.06354630719036,1.65704202657881,0.238
"SP",30,8,4.15803358074811,1.16315345644043,6.0948364011586,1.63263413645751,3.26879600362795,0.866193419328895,0.855909823808652,1.29548874243894,1.24544634417558,1.75276313826247,0.677063269104902,1.01898003910151,0.23599999999999
"SP",30,9,4.5625404526027,1.40050821899583,6.45029879836159,1.98088626604768,3.69582049542337,1.02975402271402,0.958126300959559,1.55521969407272,1.34317377518378,2.17160056671831,0.781340786478114,1.16791695965364,0.23599999999999
"SP",30,10,6.62070002460638,2.01997556719227,11.2270328479484,3.09862114648514,4.50581037447173,1.24313877286209,0.96657230086823,1.47153246780612,1.3019690027043,1.94668524092755,0.812582773709454,1.19151402420051,0.236999999999995
"SP",30,11,5.60123161076756,1.6217422590184,8.92961708069484,2.4064197937099,4.07308150699355,1.08574259904172,0.790203785186807,1.19392505589994,1.06828585238395,1.56352266010227,0.662528927907044,0.97853974405272,0.241000000000014
"SP",30,12,4.10552560844997,1.1849205911827,5.76121717803606,1.63476097195366,3.34535366720664,0.906464373976194,1.82784907791462,3.01596088821238,2.37954702538827,3.84095955507155,1.57454990830187,2.54926736477522,0.240000000000009
"SP",30,13,3.19475009625698,0.991052183119714,4.45681535247854,1.41464190837502,2.61571478277782,0.717394513014536,1.75481896401191,3.43864791659288,2.68053225659274,5.10376401629111,1.33010187119998,2.30179961273264,0.236999999999995
"SP",30,14,4.42588057158224,1.33628558163806,6.82824545461214,1.94390296175933,3.32289109561105,0.933045683326719,1.25699381062889,1.94251261148546,1.78922480193043,2.69442288439996,1.01263243724296,1.47396854685277,0.240999999999985
